"Depth [cm]","Median Age [kyrs]","Mean d13C [o/oo]","Q0.025","Q0.16","Q0.84","Q0.975"
447.5,21.233238705,0.676539902162641,-0.0013495364490868,0.59680456357876,0.815115099675181,0.867787973794796
452.5,21.64504239675,0.418381002599619,-0.78689918546249,-0.0299077401007716,0.768115359212231,0.852903440822265
453,21.686374415,0.39065558180869,-0.810130921084567,-0.0796896103864299,0.755278937742269,0.848150203588363
457.5,22.0635253625,0.219132067367124,-0.877365984118334,-0.331329695036718,0.615268388469744,0.754244726629722
458,22.103768915,0.21541091155593,-0.87810307382085,-0.340030818446842,0.609355705895098,0.735076380928035
462.5,22.479610605,0.301156370419975,-0.83858678108164,0.198284207702837,0.554053589584339,0.648198454957183
463,22.5197676475,0.314998759069462,-0.826569933610013,0.212880513183048,0.55271082943552,0.646737468064226
463,22.5197676475,0.314998759069462,-0.826569933610013,0.212880513183048,0.55271082943552,0.646737468064226
467.5,22.8922062625,0.397738560882249,0.182416366057492,0.33501622599695,0.480088684644602,0.611928951120276
468,22.9265615125,0.399196161200529,0.193441197892796,0.340464812419348,0.473942997593561,0.610512437178647
472.5,23.254085855,0.360179881159791,0.174014637260633,0.254509138503096,0.455887111491576,0.539117517115435
473,23.2822579475,0.360977174851495,0.170966635218824,0.249810510086362,0.466562744722623,0.539006133168253
477.5,23.51143875,0.406826763667875,0.198620862535637,0.290309682666309,0.50773471071969,0.554827256350759
478,23.53945819,0.412699017380148,0.20565936181855,0.298706991876996,0.509040317472187,0.556435321034427
482.5,23.76866502,0.427813799729276,0.243286746994524,0.328320543692141,0.511347156320551,0.551958783184536
483,23.792601015,0.427149828942222,0.24578413671635,0.329661082186336,0.511179555276485,0.553151741598201
487.5,24.02176054,0.412813388974904,0.179080716177146,0.324732498533168,0.501528514308428,0.547117310094254
488,24.04915561675,0.410059866609375,0.158421313162518,0.323916122012984,0.499958877679388,0.544146536958383
492.5,24.2826237425,0.382065709366891,0.0614530911122715,0.281169066837655,0.482481421744961,0.535380403160546
493,24.3079427175,0.378167912374968,0.0541171111944042,0.269025185197957,0.481940918547169,0.535455000676601
497.5,24.540160425,0.314373770931647,-0.097759855543547,0.132331647752346,0.465572468076683,0.520746832888231
502.5,24.79468234,0.209687594595884,-0.557103414767325,0.0430542054391447,0.443436260139849,0.506545680178332
507.5,25.0548835275,0.0688074033254679,-0.713551726771034,-0.309162561516348,0.374511908222253,0.518477524896824
517.5,25.576002935,-0.0180321834785357,-0.759853198738526,-0.565786309203269,0.537179558784331,0.602927668726492
522.5,25.836106275,0.146349814449533,-0.753255107865181,-0.495744716209419,0.572338453175754,0.614641034745612
523,25.86094784,0.16704959389942,-0.748596317012438,-0.47037055140194,0.573792614623153,0.615659590739676
527.5,26.09055198,0.34180951429424,-0.703564436565156,-0.0332462933423541,0.580706668549426,0.618311949146468
528,26.1151585375,0.357802061129126,-0.704093050630155,0.0629283224391638,0.58129149462447,0.619737555641939
532.5,26.35188456,0.478603311924602,-0.386335877930524,0.451689943143551,0.590126833655945,0.623320075996681
537.5,26.60327617775,0.535213922693907,0.417111596841151,0.480554178532341,0.595610816257141,0.626165416165284
542.5,26.84879072,0.552869089635526,0.451028480775566,0.508397717437771,0.596555863587123,0.623957684862944
547.5,27.0845552925,0.542206230718122,0.457753412873297,0.498442001608961,0.586112996556736,0.617341433018526
