"Depth [cm]","Median Age [kyrs]","Mean d13C [o/oo]","Q0.025","Q0.16","Q0.84","Q0.975"
312.5,16.519397921,0.274087292114029,-0.186062484981866,0.083968686379091,0.549117079877325,0.80977929667836
313,16.52689527,0.273998541710434,-0.177769182542818,0.0858148237041623,0.549362317611685,0.808694142527181
317.5,16.594674675,0.258835431897466,-0.170876864505993,0.065506311381675,0.530804781354624,0.79754541903965
318,16.6014669675,0.256598260322647,-0.166538428984343,0.0637661779661924,0.529016832348824,0.800732939960013
322.5,16.67228272,0.255728948397402,-0.160421741617467,0.0722319262452465,0.529706748595561,0.799998965141134
323,16.68055977,0.256815423836685,-0.161886766979508,0.0729980928411839,0.534972391502897,0.810090120191723
327.5,16.750108475,0.254997260069705,-0.148664178593948,0.0940208894905434,0.521048176514621,0.820939308054094
328,16.757461865,0.255939217847078,-0.14589649792969,0.0953290928049153,0.520683320592751,0.819070372018545
332.5,16.826716232,0.262192972794635,-0.110173510802837,0.118550108064018,0.484301691830556,0.83213152373535
333,16.8339531375,0.262536154868827,-0.10013705896951,0.119593983493604,0.481704649646953,0.818199253202613
337.5,16.903401655,0.263162004520646,-0.0103657934050521,0.135868750941723,0.4151520389056,0.809602791599518
338,16.9107409925,0.262724013822609,-0.0095486808688622,0.137582490012268,0.417078631406985,0.794148498755552
342.5,16.9786533475,0.265460885301229,0.0733042459297154,0.154969430262335,0.382259723431085,0.709334501151884
343,16.98505716,0.266590933999224,0.0746389699138044,0.157129904304329,0.382568334285114,0.706187202000313
347,17.046601385,0.27259405893484,0.097884244046194,0.168898520728696,0.359176720211674,0.600202669290365
347,17.046601385,0.27259405893484,0.097884244046194,0.168898520728696,0.359176720211674,0.600202669290365
347.5,17.053791252,0.271305458072958,0.0971351264897809,0.168973235529747,0.354609938034151,0.578694679193684
352.5,17.126023075,0.264703285659206,0.109288376400204,0.178707340278239,0.326151189077681,0.501544340109816
353,17.132927505,0.265032331640377,0.110356788269339,0.178813177315675,0.325081578108339,0.502874974702295
357.5,17.19859838925,0.262332494891943,0.120115480513062,0.195314373686702,0.312745658526971,0.468635267467741
358,17.2054151075,0.2624626831976,0.122871933951278,0.195628117725717,0.311239786534077,0.473570588757386
362.5,17.27641102,0.267487118237073,0.144683804371055,0.211871333516638,0.31167183021074,0.477845680944626
363,17.28817788,0.268839022253865,0.146126672444555,0.212869688909468,0.311454382939416,0.48736938767719
367.5,17.39116149,0.284251789085196,0.171663541265622,0.221156004520932,0.341583134319768,0.50883783421176
368,17.403333485,0.287179599412513,0.173902667587129,0.221963086919814,0.348697808099555,0.510989431215058
372.5,17.5175514,0.316324418793851,0.190971918584257,0.235244117225155,0.419928272340666,0.520838338825059
373,17.530242335,0.318788620552527,0.194548978861617,0.237819992316653,0.421010855053421,0.522073284960109
377.5,17.644120775,0.33073750956683,0.209567322326474,0.255941927516584,0.410739377476837,0.508976577485327
382.5,17.7696544425,0.332267967508554,0.22686162378308,0.268788489104477,0.395795769824744,0.476161219625885
383,17.782111475,0.332659292431051,0.228105794248308,0.268658985841285,0.396333637656215,0.475406307555009
387.5,17.8999095625,0.339753344064456,0.237691660078283,0.275849924732099,0.397297624196445,0.456450246169638
388,17.9134503675,0.340719442714736,0.237308356441606,0.277160964010227,0.397407591459546,0.462088183064505
392.5,18.0280887925,0.357910039094808,0.245788612216953,0.290961041276811,0.407687691588152,0.557170839281599
393,18.039875595,0.360395971427245,0.247431794440401,0.292030136640556,0.410029059391503,0.57402598653202
397.5,18.1565571675,0.396170981423004,0.255337183819298,0.310123561832765,0.497121593579002,0.659049509126354
398,18.1693931725,0.401395137795399,0.255908165918605,0.310923453643116,0.516659151330688,0.661373314223326
402.5,18.28555662,0.461184863194985,0.267784443457507,0.332902268288046,0.620129534043701,0.675721574329158
407.5,18.4091685175,0.524539377033296,0.296435211738422,0.378222997654414,0.635456288955198,0.680815212688496
412.5,18.5564772375,0.539553008541203,0.348824927099848,0.468830902490641,0.615902879684752,0.668710260433084
417.5,18.86748833,0.487142546982922,0.400680565533908,0.442829880766236,0.529653317844101,0.586325197462912
418,18.90728725,0.487434392214996,0.401223207214061,0.442149027323482,0.530118020783573,0.584874377138206
422.5,19.2580450625,0.511790568165908,0.40933849558872,0.455917916380424,0.566897981391334,0.614924272354549
423,19.29956061275,0.515837448032732,0.412013959433732,0.458874520632728,0.572514371646142,0.617038553308485
427.5,19.6720751175,0.546645376394513,0.422914300184648,0.493603755636706,0.596742626809174,0.633936217544806
432.5,20.096257265,0.53533489787559,0.384074190437677,0.453794851093482,0.596076041924827,0.639345845914956
433,20.1346206245,0.530727913550974,0.380711020452943,0.44251507808753,0.595258051209902,0.638908426310778
437.5,20.4950953525,0.475786563520328,0.371523222606511,0.412784205396855,0.55126198613097,0.61647801250942
442.5,20.8651392935,0.556299518824769,0.399426200309417,0.46241414332272,0.66012305917497,0.831057060572813
447.5,21.2462468,0.678524664911395,0.0319474397961406,0.599143581092121,0.816905642488515,0.868770633989056
452.5,21.6565205075,0.420602685139074,-0.765050273454495,-0.0244833127088313,0.768243497878857,0.851416989255087
453,21.701048188,0.384493497615409,-0.792430684855319,-0.0929264940132899,0.753633686975972,0.847155624053262
457.5,22.097481635,0.201520059364182,-0.894042159220141,-0.389949942104858,0.611500180046142,0.7515699234661
458,22.1397939925,0.203905284390186,-0.871381062143583,-0.369492995993877,0.604103279312978,0.722557246906226
462.5,22.51211749,0.300071279408654,-0.831021739384731,0.202981731337131,0.552608481413854,0.644950004367957
463,22.5533501,0.314529234902519,-0.818096897797087,0.216592694371157,0.550773956316054,0.646278535841147
463,22.5533501,0.314529234902519,-0.818096897797087,0.216592694371157,0.550773956316054,0.646278535841147
467.5,22.9201315325,0.394467805126336,0.176899068832932,0.33554674816688,0.48056591386631,0.60896287395658
468,22.95371465,0.393493422654772,0.185673599794063,0.336308888468426,0.472452894280597,0.602956922512598
472.5,23.259780245,0.360865943117492,0.174191469155987,0.255329959460081,0.456867045578206,0.536250298790531
473,23.2881955075,0.362905632664877,0.173956171045481,0.255927659252029,0.466475229408258,0.540381811277061
477.5,23.5108324725,0.407790508422153,0.199911602625049,0.294494984028532,0.506292759738732,0.553540768798122
478,23.5370904475,0.411886265154933,0.202356877002836,0.296977901005055,0.508304806863926,0.553529564204357
482.5,23.7721564625,0.426288141544235,0.23969547789988,0.32602744715511,0.512372910463562,0.553912418121607
483,23.797583865,0.425845827747541,0.239717011138729,0.327890489725427,0.511300392533232,0.554489790570991
487.5,24.030324815,0.412495067183139,0.176140687054177,0.324816325108324,0.500028103684128,0.546293174439118
488,24.055191875,0.410285001413511,0.157541918277894,0.324297139255823,0.49856407846211,0.544916887305729
492.5,24.27838778,0.380939735847525,0.0585501236662913,0.276735036571334,0.482431454188658,0.535561784883934
493,24.30492883,0.376599242378259,0.051224466406308,0.26656940369711,0.481910459801352,0.534132303029091
497.5,24.540791225,0.311488564643561,-0.137172702085479,0.126449527912558,0.465920823784098,0.522326502588534
502.5,24.7965191825,0.213085756122783,-0.550979594579376,0.0468510132732421,0.445255922732892,0.509497972491856
507.5,25.062330225,0.069515675527307,-0.708616601675378,-0.321918266643201,0.381954241846082,0.517379745281068
517.5,25.5889952825,-0.00968824334737142,-0.762229459866041,-0.549935283205142,0.538869717971671,0.602865673581582
522.5,25.8443192325,0.145334743849891,-0.752839500115758,-0.485558384170815,0.571091512512457,0.613009715623153
523,25.86982152,0.164450240401373,-0.749310601432974,-0.466883835759484,0.572723501853636,0.61448488368892
527.5,26.10070556,0.339686290549796,-0.706425537412471,-0.0392978319642646,0.581854801040301,0.618951135514733
528,26.1262988125,0.3558489505983,-0.706451797255546,0.0530383160201648,0.582553510289458,0.619670772636406
532.5,26.352995525,0.471888963363066,-0.45409645118956,0.450176543277253,0.589768459342227,0.622791947904377
537.5,26.6064217775,0.5355324797072,0.416406867040903,0.480139155313716,0.59730145227194,0.626817287440017
542.5,26.85394912,0.552114121806937,0.448777381524314,0.506993414946456,0.59652100886151,0.62381842449351
547.5,27.0849382102,0.541666256670195,0.460391289154946,0.499895805451662,0.584010315239484,0.616299357529749
