"Depth [cm]","Median Age [kyrs]","Mean d13C [o/oo]","Q0.025","Q0.16","Q0.84","Q0.975"
558,34.4120122275,-0.0214967742881956,-0.237369367124407,-0.142926954017254,0.108691223638454,0.317218391091493
560.5,34.548862275,-0.0166312342352561,-0.23601605425182,-0.138001029834991,0.113681477667322,0.305570971349483
563,34.685954725,-0.00832524936881205,-0.240681977073198,-0.138630289796203,0.127028235596718,0.323529545742678
565.5,34.81862552575,0.00517530959712889,-0.251354468161571,-0.135172813849856,0.146853054683383,0.341970985962506
568,34.9595524225,0.0191634767167643,-0.255404912879201,-0.132304068639614,0.176926706844187,0.353687985269451
570.5,35.10034386,0.0342188411663734,-0.259693860401649,-0.126116627580418,0.21523888696441,0.369564755252862
573,35.24411993,0.0498461888907564,-0.264849999554106,-0.118119739693375,0.260248714154789,0.382876452338229
575.5,35.376337055,0.0598304869359088,-0.257811584206233,-0.104213105383112,0.280928308451855,0.386544948869777
578,35.50984915,0.0729410673911274,-0.242476596624081,-0.0906319560430642,0.29529545004731,0.396524001812043
580.5,35.641287825,0.0860376249932391,-0.228205333409724,-0.0802429338155732,0.309424071302923,0.404380244463243
583,35.775088325,0.0958152736913173,-0.204343544421486,-0.0751076950548674,0.317124712002428,0.408912913611945
585.5,35.917955915,0.10694247524531,-0.194195798715233,-0.0720704093992866,0.326164879290159,0.413987182753518
588,36.059179905,0.113193057368041,-0.232338345697511,-0.0736271394999408,0.335135054997439,0.423771627227243
590.5,36.207669895,0.112580974714419,-0.277567742332876,-0.0801524882981799,0.340113762636452,0.426786649377562
593,36.346919355,0.0972256495578061,-0.313913401033489,-0.103333697197475,0.340161117679298,0.429674238369372
595.5,36.49837237,0.0642851933326203,-0.365755347359271,-0.159664409617914,0.332019191760229,0.428540688359358
598,36.6446590025,0.0208377894992799,-0.414748502312218,-0.223812731718101,0.309165863737797,0.430241659416008
600.5,36.7962188,-0.0374189735507318,-0.550698237530864,-0.277596621208217,0.229748927373069,0.414148796852197
603,36.944611275,-0.0944077729867519,-0.601957378617878,-0.31891280610749,0.114010738162774,0.399568779350464
605.5,37.0883047975,-0.143960980363609,-0.622089242580607,-0.353153383965624,0.0668779512857059,0.371338872487962
608,37.237067975,-0.184581785550163,-0.6424707369481,-0.40111066412262,0.0383067661036206,0.324360793298691
610.5,37.3836404,-0.213126574063375,-0.651136987044003,-0.454135006464002,0.0141737669289876,0.17446434174849
613,37.5237520475,-0.230451805416904,-0.658191886963217,-0.476579660459856,9.2828619355036e-05,0.135853535562413
615.5,37.672296325,-0.233653664782529,-0.664305582812807,-0.480700046068694,0.00211204391072323,0.120512672755608
620.5,37.96693255,-0.208655794064417,-0.653710370204784,-0.463490541462817,0.0195612254523294,0.12155003774225
623,38.1137453,-0.183929851424903,-0.637123232352553,-0.42140967176756,0.0320901735964648,0.12968388372698
625.5,38.2624427,-0.15732017635739,-0.619241592581056,-0.374210888571502,0.039280612179466,0.131566386765087
628,38.4174274625,-0.127253661524859,-0.598180592908071,-0.313594403610745,0.0532718421018508,0.140466392828484
630.5,38.5680569125,-0.102327571354654,-0.568304400215091,-0.255600235762658,0.0601588367427108,0.146891692055478
633,38.71695266,-0.0835979024532136,-0.524288975430019,-0.218409902021322,0.0663635232829786,0.155639866046422
635.5,38.864533305,-0.0685629374399076,-0.448379279077772,-0.199120576947668,0.0725372015235176,0.162543469622214
640.5,39.1701081,-0.0552813853154568,-0.337366167540313,-0.193088020879433,0.0823861363822464,0.178513722319968
645.5,39.46553378,-0.062766014557511,-0.344164405305606,-0.21218659772219,0.084472250015401,0.187160827592747
648,39.61702795,-0.0712894541856498,-0.364350637072732,-0.225239528473768,0.0827363987235255,0.198831346822151
650.5,39.7569847925,-0.0810017201171283,-0.372089794282271,-0.2422574549475,0.080961608179092,0.217579476330714
653,39.906091,-0.0856481766091974,-0.379976220314789,-0.249202667200664,0.0841258428102485,0.281838932441577
655.5,40.0531445375,-0.0852153231655492,-0.38654395269483,-0.26194306891785,0.0961740059871864,0.34883999650763
658,40.20305367,-0.0847446029388525,-0.39375392699433,-0.268989058691851,0.108515567738483,0.373217062150442
660.5,40.3562273075,-0.0800348570070419,-0.403531845140401,-0.277739890789528,0.139281719995032,0.392499345501953
663,40.5041847575,-0.076722533975157,-0.416021271313745,-0.285108661107277,0.165554465375478,0.4121076751446
665.5,40.62567128,-0.0670017563431063,-0.423585902810471,-0.282143492760025,0.205691248372695,0.41559740089811
668,40.7485949375,-0.0603255225500225,-0.426885399044607,-0.287529902702424,0.216089310043803,0.420227676927014
670.5,40.87133915,-0.0495204681196369,-0.445723945584478,-0.28363505347351,0.24672860403175,0.420951423251303
673,40.991818175,-0.0455863686510486,-0.455807653646144,-0.284093014727718,0.252421670347557,0.41940716940955
675.5,41.1100286125,-0.0339673887434395,-0.449409603539266,-0.275539301215275,0.26338764618111,0.424537497760983
678,41.224954475,-0.0361878625168152,-0.468502493136186,-0.275201429965042,0.262044775600685,0.424220955846957
680.5,41.344929225,-0.0365892591221271,-0.467861839930668,-0.268356508433205,0.257043899853672,0.415104072825698
683,41.458014175,-0.041858847787409,-0.48294418313589,-0.260721215463171,0.244108047075264,0.410022882976246
